@relation um-32001-rates

@attribute gender {'Thriller', 'IMAX', 'War', 'Musical', 'Crime', 'Horror', 'Sci-Fi', 'Western', 'Action', 'Film-Noir', 'Adventure', 'Children', 'Comedy', 'Fantasy', 'Drama', 'Romance', 'Animation', 'Mystery'}
@attribute director {'Nora Ephron', 'John McTiernan', 'George Roy Hill', 'Robert Zemeckis', 'Peter Lord', 'Chuck Russell', 'Frank Darabont', 'Penny Marshall', 'Irvin Kershner', 'Gore Verbinski', 'Ridley Scott', 'Sharon Maguire', 'Kevin Costner', 'Luc Besson', 'Stephen Sommers', 'Wes Anderson', 'Danny Boyle', 'Ivan Reitman', 'Barry Sonnenfeld', 'Joe Johnston', 'Peter Cattaneo', 'Trey Parker', 'McG', 'Clint Eastwood', 'John Cleese', 'William Friedkin', 'Peter Weir', 'Mike Nichols', 'Richard Donner', 'Spike Jonze', 'Penelope Spheeris', 'Simon West', 'Jim Abrahams', 'Joe Dante', 'Stephen Frears', 'Steven Spielberg', 'Gus Van Sant', 'Ron Howard', 'Tim Burton', 'Orson Welles', 'George Lucas', 'James L. Brooks', 'Peter Jackson', 'Andrew Davis', 'David O. Russell', 'Sam Mendes', 'John Madden', 'Andrew Adamson', 'Francis Ford Coppola', 'John G. Avildsen', 'Joel Schumacher', 'James Cameron', 'Dean Parisot', 'Bryan Singer', 'Ron Clements', 'Andrew Stanton', 'Jay Roach', 'David Cronenberg', 'Tony Scott', 'Kevin Smith', 'Chris Weitz', 'Peter Faiman', 'George Armitage', 'Tobe Hooper', 'Cameron Crowe', 'Paul Thomas Anderson', 'Stanley Kubrick', 'Mel Stuart', 'Martin Brest', 'M. Night Shyamalan', 'Amy Heckerling', 'Ron Underwood', 'Chris Columbus', 'John Landis', 'Mel Brooks', 'John Lasseter', 'Terry Gilliam', 'Michael Mann', 'Victor Fleming', 'Martin Scorsese', 'Franklin J. Schaffner', 'Bobby Farrelly', 'Gary Ross', 'Andy Wachowski', 'Jonathan Lynn', 'Jan de Bont', 'John Hughes', 'Paul Verhoeven', 'Steven Soderbergh', 'Chris Noonan', 'Andrew Niccol', 'Daniel Myrick', 'David Fincher', 'Rob Reiner', 'Ang Lee', 'Warren Beatty', 'Mike Judge', 'Phillip Noyce', 'Christopher Nolan', 'Jonathan Demme', 'Mike Newell', 'Randal Kleiser', 'Richard Marquand', 'Anthony Minghella', 'Gary Trousdale', 'Alfred Hitchcock', 'Nicholas Meyer', 'Frank Marshall', 'Quentin Tarantino', 'Sofia Coppola', 'Renny Harlin', 'Harold Ramis', 'Sam Raimi', 'Milos Forman', 'Wolfgang Petersen', 'Jerry Zucker', 'Pete Docter', 'Roger Allers', 'Michael Bay', 'Sydney Pollack', 'Barry Levinson', 'Oliver Stone', 'Doug Liman', 'Frank Capra', 'Peter Farrelly', 'Neil Jordan', 'John Woo', 'Roland Emmerich', 'Michael Curtiz', 'Brian De Palma', 'David Hand', 'Mel Gibson', 'Tom Shadyac', 'Curtis Hanson', 'Joel Coen', 'Martin Campbell', 'Garry Marshall'}
@attribute starring {'Brian Cox', 'Albert Brooks', 'Harrison Ford', 'Kate Winslet', 'Bruce Willis', 'Patrick Magee', 'Elizabeth Hurley', 'Kevin Costner', 'Burt Young', 'Steve Harris', 'Charlton Heston', 'Ingrid Bergman', 'Jack Nicholson', 'Sean Astin', 'Kevin Spacey', 'Albert Finney', 'Tom Hanks', 'Gary Oldman', 'Michael Berryman', 'Jack Albertson', 'Simon Callow', 'Kirsten Dunst', 'Rod Taylor', 'Greg Kinnear', 'Anthony Michael Hall', 'William Katt', 'Dina Meyer', 'Tom Sizemore', 'Alan Arkin', 'Pete Postlethwaite', 'Ron Livingston', 'David Gulpilil', 'Philip Baker Hall', 'Sean Connery', 'Benicio Del Toro', 'Orson Welles', 'John Travolta', 'John Heard', 'Rory Culkin', 'Lauren Holly', 'Laurence Fishburne', 'Stellan Skarsg̴rd', 'Robert Shaw', 'Sean Penn', 'Jonny Lee Miller', 'Anthony Perkins', 'Nick Searcy', 'Eva Marie Saint', 'F. Murray Abraham', 'DeForest Kelley', 'Danny Glover', 'Barbara Bel Geddes', 'Brian OHalloran', 'Lukas Haas', 'Marisa Tomei', 'Michael Douglas', 'Charlie Korsmo', 'Drew Barrymore', 'Michael Gambon', 'Tim Roth', 'Martin Kove', 'Don Ameche', 'Matt Stone', 'Linda Hamilton', 'Ren̩e Zellweger', 'Tom Skerritt', 'Bernie Mac', 'Pat Morita', 'Jason Robards', 'Richard Attenborough', 'Jeff Bridges', 'Melinda Dillon', 'Hal Holbrook', 'Jack Black', 'Sam Robards', 'William Sylvester', 'Alan Rickman', 'Donna Reed', 'Mel Brooks', 'Anne Archer', 'Crispin Glover', 'Jodie Foster', 'Patrick Swayze', 'Chris Klein', 'Alexis Cruz', 'Adam Baldwin', 'Paul Winfield', 'Robert Duvall', 'Kevin Kline', 'Reginald VelJohnson', 'Brendan Fraser', 'Scott Weinger', 'James Spader', 'Matt Damon', 'Phoebe Cates', 'Christina Ricci', 'Patrick Bergin', 'Ralph Macchio', 'Janet Leigh', 'Ellen Burstyn', 'Juliette Lewis', 'James Earl Jones', 'Michael York', 'Christopher Lloyd', 'Will Smith', 'Sterling Hayden', 'Natalie Portman', 'Demi Moore', 'John Hannah', 'Trey Wilson', 'Jennifer Connelly', 'Samuel L. Jackson', 'Jonathan Hyde', 'William Forsythe', 'Chris Elliott', 'Dougray Scott', 'Tom Cruise', 'Arnold Schwarzenegger', 'Aaron Eckhart', 'James Stewart', 'Anna Faris', 'Pierce Brosnan', 'Leonard Nimoy', 'Bill Murray', 'Hugo Weaving', 'Joan Cusack', 'Sylvester Stallone', 'Humphrey Bogart', 'Mark Hamill', 'Vera Miles', 'Mary Kay Bergman', 'Paul Hogan', 'Harry Dean Stanton', 'Christopher Lee', 'Ronny Cox', 'Paul Rudd', 'Famke Janssen', 'Steve Huison', 'Lori Petty', 'Stacey Dash', 'Lucille La Verne', 'Leonardo DiCaprio', 'Alicia Silverstone', 'Charlie Sheen', 'Tom Hulce', 'Ewen Bremner', 'Eddie Murphy', 'Geoffrey Blake', 'Jeremy Irons', 'Philip Seymour Hoffman', 'Michelle Yeoh', 'Roshan Seth', 'Amy Irving', 'Arnold Vosloo', 'Phil Daniels', 'River Phoenix', 'Chazz Palminteri', 'Toni Collette', 'Martin Landau', 'Tippi Hedren', 'Dan OHerlihy', 'Matt Dillon', 'Zach Galligan', 'Cybill Shepherd', 'Don Rickles', 'Christopher Reeve', 'Tim Allen', 'Burt Reynolds', 'John Getz', 'Molly Ringwald', 'Chris Cooper', 'Marty Feldman', 'Billy Bob Thornton', 'Danny Lloyd', 'Nancy Allen', 'Cary Elwes', 'Dave Foley', 'Robby Benson', 'Joe Pantoliano', 'Hayden Christensen', 'Val Kilmer', 'Simon Jones', 'Peter Brocco', 'Deborah Kara Unger', 'Rowan Atkinson', 'Max von Sydow', 'Macaulay Culkin', 'Wil Wheaton', 'Jeff Goldblum', 'Robert De Niro', 'Ethan Hawke', 'Casper Van Dien', 'Roy Atwell', 'George Dzundza', 'John Goodman', 'Kathy Bates', 'Kevin Bacon', 'Keanu Reeves', 'Robert Wuhl', 'Kate Hudson', 'Michael C. Williams', 'Corey Feldman', 'Robert Redford', 'Stephen Baldwin', 'George C. Scott', 'Sean Bean', 'Patrick Stewart', 'Jude Law', 'Cate Blanchett', 'Hugh Grant', 'Anjelica Huston', 'Zack Norman', 'Edward James Olmos', 'Michael Madsen', 'John Malkovich', 'Warren Beatty', 'Gary Lockwood', 'Diane Keaton', 'James Cromwell', 'Anne Bancroft', 'Lea Thompson', 'Billy Crudup', 'Christine Cavanaugh', 'Kelly McGillis', 'Robert Carlyle', 'Katharine Ross', 'Oliver Reed', 'Mandy Patinkin', 'Meg Ryan', 'Rodney Dangerfield', 'Courteney Cox', 'Jason Alexander', 'Roddy McDowall', 'Joanna Cassidy', 'James Brown', 'Colin Firth', 'Gary Busey', 'Sharon Stone', 'Christopher Walken', 'Jason Mewes', 'Gabriel Byrne', 'Morgan Freeman', 'Milla Jovovich', 'Brawley Nolte', 'Jacob Vargas', 'Kurt Russell', 'Dorothy Comingore', 'JoBeth Williams', 'Mykelti Williamson', 'R. Lee Ermey', 'Ewan McGregor', 'Gerald R. Molen', 'Billy Crystal', 'Chris Noth', 'Richard Gere', 'Russell Crowe', 'Thora Birch', 'Karen Allen', 'Sigourney Weaver', 'Harley Jane Kozak', 'Robin Williams', 'Ed Harris', 'Vincent DOnofrio', 'Jeanne Tripplehorn', 'Dustin Hoffman', 'Dee Wallace-Stone', 'Andy Garcia', 'Daniel Stern', 'Robert Loggia', 'Julianne Moore', 'John Cleese', 'Heather Graham', 'Paul Henreid', 'Teri Garr', 'Michael Palin', 'Mark Wahlberg', 'Sean Young', 'Ian McKellen', 'Hugh Jackman', 'Jon Voight', 'Shelley Duvall', 'Spencer Treat Clark', 'Spike Jonze', 'Nicole Kidman', 'Blythe Danner', 'Jean Reno', 'Leslie Nielsen', 'Kim Novak', 'Bob Hoskins', 'Linda Fiorentino', 'Thelma Ritter', 'Tung Thanh Tran', 'Frances McDormand', 'Edward Burns', 'Paul Freeman', 'William H. Macy', 'Sam Neill', 'John Belushi', 'Cameron Diaz', 'Rob Lowe', 'Gary Sinise', 'Sophie Marceau', 'Eric Idle', 'Catherine Keener', 'Matthew Broderick', 'Alessandro Nivola', 'Bruno Kirby', 'Kristin Scott Thomas', 'Winona Ryder', 'Brad Pitt', 'Robert Sean Leonard', 'Daniel Radcliffe', 'Peter Greene', 'Jeff Conaway', 'Bob Gunton', 'Peter Riegert', 'Danny DeVito', 'Jessica Lange', 'Gene Hackman', 'George Clooney', 'Martin Sheen', 'Seann William Scott', 'Dan Aykroyd', 'Lionel Barrymore', 'John Rhys-Davies', 'Ajay Naidu', 'Malcolm McDowell', 'Ice Cube', 'Peter Boyle', 'Todd Louiso', 'John Ashton', 'Dylan McDermott', 'Jeff Anderson', 'Whoopi Goldberg', 'Fran̤ois Truffaut', 'Noah Emmerich', 'Christopher Guest', 'Guy Pearce', 'Eugene Levy', 'Tim Blake Nelson', 'John Cusack', 'Robert Hays', 'Haley Joel Osment', 'Gwyneth Paltrow', 'Ray Bolger', 'Craig T. Nelson', 'Andrew Chavez', 'Julie Hagerty', 'Michael Keaton', 'Tom Arnold', 'Lance Henriksen', 'Piper Laurie', 'Scarlett Johansson', 'Billy Zane', 'Michael McKean', 'Edward Furlong', 'Don Cheadle', 'Tim McMullen', 'Harry Shearer', 'Richard Farnsworth', 'Franka Potente', 'Jerry Orbach', 'Reese Witherspoon', 'Emma Watson', 'Annette Bening', 'Willem Dafoe', 'Graham Chapman', 'Kelly Preston', 'Linda Kozlowski', 'Johnny Depp', 'John Lithgow', 'Graham Greene', 'Dennis Hopper', 'Alexander Gould', 'Alec Baldwin', 'Marcia Strassman', 'Orlando Bloom', 'Justin Cooper', 'Michael Rooker', 'Edward Norton', 'James Coburn', 'Jeff Daniels', 'Jim Carrey', 'Nicolas Cage', 'Julia Roberts', 'Marlon Brando', 'Denzel Washington', 'Joe Morton', 'Rene Russo', 'Roy Scheider', 'Glenn Close', 'Tom Berenger', 'Tobey Maguire', 'Jason Biggs', 'Liam Neeson', 'Bradley Pierce', 'Matt Frewer', 'Chow Yun-Fat', 'Keir Dullea', 'Henry Thomas', 'Joaquin Phoenix', 'Cleavon Little', 'Paul Reiser', 'Rick Moranis', 'Mark Addy', 'Trey Parker', 'Ellen DeGeneres', 'Clint Eastwood', 'Bill Duke', 'Denise Richards', 'Hoyt Axton', 'Stephen Furst', 'Delroy Lindo', 'Joshua Leonard', 'Judge Reinhold', 'Ben Kingsley', 'David Herman', 'Olivia Newton-John', 'James Franco', 'Patricia Arquette', 'Anthony Edwards', 'Adriana Caselotti', 'William Shatner', 'John Candy', 'James Mason', 'Scott Glenn', 'Jeffrey Jones', 'Billy Dee Williams', 'Tony Haygarth', 'Michael Clarke Duncan', 'Woody Harrelson', 'Jake Lloyd', 'Josh Charles', 'Peter Ostrum', 'Peter Weller', 'Leo Burmester', 'Gene Wilder', 'Bill Pullman', 'Paul Newman', 'Frank Morgan', 'Frances OConnor', 'Alan Ruck', 'Michael Biehn', 'Joss Ackland', 'Amrish Puri', 'Julia Louis-Dreyfus', 'Mike Myers', 'Joseph Fiennes', 'Forest Whitaker', 'Dana Carvey', 'Cary Grant', 'Rutger Hauer', 'Ralph Fiennes', 'Grace Kelly', 'Carrie-Anne Moss', 'Rodney A. Grant', 'William Atherton', 'Slim Pickens', 'Henry Czerny', 'Richard White', 'Peter Sellers', 'Frederic Forrest', 'Steve Buscemi', 'Andie MacDowell', 'Ziyi Zhang', 'Viggo Mortensen', 'Michael Bates', 'Jon Seda', 'James Caan', 'Geoffrey Rush', 'Harvey Keitel', 'Ray Liotta', 'Raul Julia', 'Tommy Lee Jones', 'Dominique Dunne', 'Michael J. Fox', 'Ben Affleck', 'Cuba Gooding Jr.', 'Carrie Fisher', 'Xander Berkeley', 'Joseph Cotten', 'Richard Dreyfuss', 'Suzanne Pleshette', 'Emilio Estevez', 'Sally Field', 'Jonathan Freeman', 'Al Pacino', 'Joe Pesci', 'Jamie Lee Curtis', 'Helena Bonham Carter', 'Linda Blair', 'Thandie Newton', 'Mia Sara', 'Sydney Pollack', 'Tim Robbins', 'David Morse', 'Vince Vaughn', 'Kim Hunter', 'Geena Davis', 'Ben Stiller', 'Robert MacNaughton', 'Helen Hunt', 'Christian Slater', 'Mel Gibson', 'Danny Mann', 'Carl Weathers', 'Rupert Grint', 'Bill Paxton', 'Anthony Hopkins', 'Tony Shalhoub', 'Bonnie Bedelia', 'Judy Garland', 'Larry Miller', 'Bob Griffin'}
@attribute language {'English', 'Mandarin'}
@attribute class {1.5, 3.0, 3.5, 2.0, 1.0, 4.5, 0.5, 4.0, 2.5, 5.0}
@data
'Comedy','Ron Underwood','Daniel Stern','English',2.0
'Western','Ron Underwood','Billy Crystal','English',2.0
'Western','Ron Underwood','Bruno Kirby','English',2.0
'Western','Ron Underwood','Daniel Stern','English',2.0
'Drama','Gus Van Sant','Ben Affleck','English',3.5
'Drama','Gus Van Sant','Matt Damon','English',3.5
'Drama','Gus Van Sant','Stellan Skarsg̴rd','English',3.5
'Romance','Gus Van Sant','Ben Affleck','English',3.5
'Romance','Gus Van Sant','Matt Damon','English',3.5
'Romance','Gus Van Sant','Stellan Skarsg̴rd','English',3.5
'Fantasy','Tim Burton','Johnny Depp','English',2.5
'Fantasy','Tim Burton','Michael Gambon','English',2.5
'Fantasy','Tim Burton','Christina Ricci','English',2.5
'Horror','Tim Burton','Johnny Depp','English',2.5
'Horror','Tim Burton','Michael Gambon','English',2.5
'Horror','Tim Burton','Christina Ricci','English',2.5
'Mystery','Tim Burton','Johnny Depp','English',2.5
'Mystery','Tim Burton','Michael Gambon','English',2.5
'Mystery','Tim Burton','Christina Ricci','English',2.5
'Comedy','Kevin Smith','Brian OHalloran','English',3.5
'Comedy','Kevin Smith','Jeff Anderson','English',3.5
'Comedy','Kevin Smith','Jason Mewes','English',3.5
'Drama','Cameron Crowe','Billy Crudup','English',4.5
'Drama','Cameron Crowe','Frances McDormand','English',4.5
'Drama','Cameron Crowe','Kate Hudson','English',4.5
'Children','Barry Sonnenfeld','Raul Julia','English',3.5
'Children','Barry Sonnenfeld','Christopher Lloyd','English',3.5
'Children','Barry Sonnenfeld','Anjelica Huston','English',3.5
'Comedy','Barry Sonnenfeld','Raul Julia','English',3.5
'Comedy','Barry Sonnenfeld','Christopher Lloyd','English',3.5
'Comedy','Barry Sonnenfeld','Anjelica Huston','English',3.5
'Fantasy','Barry Sonnenfeld','Raul Julia','English',3.5
'Fantasy','Barry Sonnenfeld','Christopher Lloyd','English',3.5
'Fantasy','Barry Sonnenfeld','Anjelica Huston','English',3.5
'Comedy','John Madden','Joseph Fiennes','English',3.5
'Comedy','John Madden','Gwyneth Paltrow','English',3.5
'Comedy','John Madden','Tim McMullen','English',3.5
'Drama','John Madden','Joseph Fiennes','English',3.5
'Drama','John Madden','Gwyneth Paltrow','English',3.5
'Drama','John Madden','Tim McMullen','English',3.5
'Romance','John Madden','Joseph Fiennes','English',3.5
'Romance','John Madden','Gwyneth Paltrow','English',3.5
'Romance','John Madden','Tim McMullen','English',3.5
'Action','Kevin Costner','Kevin Costner','English',2.0
'Action','Kevin Costner','Jeanne Tripplehorn','English',2.0
'Action','Kevin Costner','Dennis Hopper','English',2.0
'Adventure','Kevin Costner','Kevin Costner','English',2.0
'Adventure','Kevin Costner','Jeanne Tripplehorn','English',2.0
'Adventure','Kevin Costner','Dennis Hopper','English',2.0
'Sci-Fi','Kevin Costner','Kevin Costner','English',2.0
'Sci-Fi','Kevin Costner','Jeanne Tripplehorn','English',2.0
'Sci-Fi','Kevin Costner','Dennis Hopper','English',2.0
'Comedy','Tim Burton','Johnny Depp','English',1.5
'Comedy','Tim Burton','Martin Landau','English',1.5
'Comedy','Tim Burton','Patricia Arquette','English',1.5
'Drama','Tim Burton','Johnny Depp','English',1.5
'Drama','Tim Burton','Martin Landau','English',1.5
'Drama','Tim Burton','Patricia Arquette','English',1.5
'Action','Sam Raimi','Tobey Maguire','English',4.0
'Action','Sam Raimi','Kirsten Dunst','English',4.0
'Action','Sam Raimi','James Franco','English',4.0
'Adventure','Sam Raimi','Tobey Maguire','English',4.0
'Adventure','Sam Raimi','Kirsten Dunst','English',4.0
'Adventure','Sam Raimi','James Franco','English',4.0
'IMAX','Sam Raimi','Tobey Maguire','English',4.0
'IMAX','Sam Raimi','Kirsten Dunst','English',4.0
'IMAX','Sam Raimi','James Franco','English',4.0
'Action','David O. Russell','George Clooney','English',4.0
'Action','David O. Russell','Ice Cube','English',4.0
'Action','David O. Russell','Spike Jonze','English',4.0
'Adventure','David O. Russell','George Clooney','English',4.0
'Adventure','David O. Russell','Ice Cube','English',4.0
'Adventure','David O. Russell','Spike Jonze','English',4.0
'Comedy','David O. Russell','George Clooney','English',4.0
'Comedy','David O. Russell','Ice Cube','English',4.0
'Comedy','David O. Russell','Spike Jonze','English',4.0
'Adventure','Peter Farrelly','Jim Carrey','English',3.0
'Adventure','Peter Farrelly','Jeff Daniels','English',3.0
'Adventure','Peter Farrelly','Lauren Holly','English',3.0
'Comedy','Peter Farrelly','Jim Carrey','English',3.0
'Comedy','Peter Farrelly','Jeff Daniels','English',3.0
'Comedy','Peter Farrelly','Lauren Holly','English',3.0
'Comedy','Chris Columbus','Robin Williams','English',3.0
'Comedy','Chris Columbus','Sally Field','English',3.0
'Comedy','Chris Columbus','Pierce Brosnan','English',3.0
'Drama','Chris Columbus','Robin Williams','English',3.0
'Drama','Chris Columbus','Sally Field','English',3.0
'Drama','Chris Columbus','Pierce Brosnan','English',3.0
'Action','Paul Verhoeven','Casper Van Dien','English',1.5
'Action','Paul Verhoeven','Dina Meyer','English',1.5
'Action','Paul Verhoeven','Denise Richards','English',1.5
'Adventure','Paul Verhoeven','Casper Van Dien','English',1.5
'Adventure','Paul Verhoeven','Dina Meyer','English',1.5
'Adventure','Paul Verhoeven','Denise Richards','English',1.5
'Sci-Fi','Paul Verhoeven','Casper Van Dien','English',1.5
'Sci-Fi','Paul Verhoeven','Dina Meyer','English',1.5
'Sci-Fi','Paul Verhoeven','Denise Richards','English',1.5
'Comedy','Tim Burton','Alec Baldwin','English',2.0
'Comedy','Tim Burton','Jeffrey Jones','English',2.0
'Comedy','Tim Burton','Michael Keaton','English',2.0
'Fantasy','Tim Burton','Alec Baldwin','English',2.0
'Fantasy','Tim Burton','Jeffrey Jones','English',2.0
'Fantasy','Tim Burton','Michael Keaton','English',2.0
'Drama','Milos Forman','Jack Nicholson','English',3.5
'Drama','Milos Forman','Michael Berryman','English',3.5
'Drama','Milos Forman','Peter Brocco','English',3.5
'Drama','Paul Thomas Anderson','Burt Reynolds','English',3.5
'Drama','Paul Thomas Anderson','Mark Wahlberg','English',3.5
'Drama','Paul Thomas Anderson','Don Cheadle','English',3.5
'Action','Rob Reiner','Cary Elwes','English',2.0
'Action','Rob Reiner','Christopher Guest','English',2.0
'Action','Rob Reiner','Mandy Patinkin','English',2.0
'Adventure','Rob Reiner','Cary Elwes','English',2.0
'Adventure','Rob Reiner','Christopher Guest','English',2.0
'Adventure','Rob Reiner','Mandy Patinkin','English',2.0
'Comedy','Rob Reiner','Cary Elwes','English',2.0
'Comedy','Rob Reiner','Christopher Guest','English',2.0
'Comedy','Rob Reiner','Mandy Patinkin','English',2.0
'Action','Irvin Kershner','Mark Hamill','English',3.0
'Action','Irvin Kershner','Harrison Ford','English',3.0
'Action','Irvin Kershner','Carrie Fisher','English',3.0
'Adventure','Irvin Kershner','Mark Hamill','English',3.0
'Adventure','Irvin Kershner','Harrison Ford','English',3.0
'Adventure','Irvin Kershner','Carrie Fisher','English',3.0
'Sci-Fi','Irvin Kershner','Mark Hamill','English',3.0
'Sci-Fi','Irvin Kershner','Harrison Ford','English',3.0
'Sci-Fi','Irvin Kershner','Carrie Fisher','English',3.0
'Adventure','John Lasseter','Tom Hanks','English',3.5
'Adventure','John Lasseter','Tim Allen','English',3.5
'Adventure','John Lasseter','Joan Cusack','English',3.5
'Animation','John Lasseter','Tom Hanks','English',3.5
'Animation','John Lasseter','Tim Allen','English',3.5
'Animation','John Lasseter','Joan Cusack','English',3.5
'Children','John Lasseter','Tom Hanks','English',3.5
'Children','John Lasseter','Tim Allen','English',3.5
'Children','John Lasseter','Joan Cusack','English',3.5
'Drama','John G. Avildsen','Martin Kove','English',3.0
'Drama','John G. Avildsen','Ralph Macchio','English',3.0
'Drama','John G. Avildsen','Pat Morita','English',3.0
'Drama','Neil Jordan','Tom Cruise','English',3.0
'Drama','Neil Jordan','Brad Pitt','English',3.0
'Drama','Neil Jordan','Kirsten Dunst','English',3.0
'Horror','Neil Jordan','Tom Cruise','English',3.0
'Horror','Neil Jordan','Brad Pitt','English',3.0
'Horror','Neil Jordan','Kirsten Dunst','English',3.0
'Action','George Lucas','Jake Lloyd','English',3.0
'Action','George Lucas','Ewan McGregor','English',3.0
'Action','George Lucas','Liam Neeson','English',3.0
'Adventure','George Lucas','Jake Lloyd','English',3.0
'Adventure','George Lucas','Ewan McGregor','English',3.0
'Adventure','George Lucas','Liam Neeson','English',3.0
'Sci-Fi','George Lucas','Jake Lloyd','English',3.0
'Sci-Fi','George Lucas','Ewan McGregor','English',3.0
'Sci-Fi','George Lucas','Liam Neeson','English',3.0
'Crime','Stanley Kubrick','Malcolm McDowell','English',1.0
'Crime','Stanley Kubrick','Patrick Magee','English',1.0
'Crime','Stanley Kubrick','Michael Bates','English',1.0
'Drama','Stanley Kubrick','Malcolm McDowell','English',1.0
'Drama','Stanley Kubrick','Patrick Magee','English',1.0
'Drama','Stanley Kubrick','Michael Bates','English',1.0
'Sci-Fi','Stanley Kubrick','Malcolm McDowell','English',1.0
'Sci-Fi','Stanley Kubrick','Patrick Magee','English',1.0
'Sci-Fi','Stanley Kubrick','Michael Bates','English',1.0
'Comedy','Bobby Farrelly','Cameron Diaz','English',3.5
'Comedy','Bobby Farrelly','Matt Dillon','English',3.5
'Comedy','Bobby Farrelly','Ben Stiller','English',3.5
'Romance','Bobby Farrelly','Cameron Diaz','English',3.5
'Romance','Bobby Farrelly','Matt Dillon','English',3.5
'Romance','Bobby Farrelly','Ben Stiller','English',3.5
'Drama','Peter Weir','Jim Carrey','English',3.5
'Drama','Peter Weir','Noah Emmerich','English',3.5
'Drama','Peter Weir','Ed Harris','English',3.5
'Action','Richard Marquand','Harrison Ford','English',3.5
'Action','Richard Marquand','Mark Hamill','English',3.5
'Action','Richard Marquand','Billy Dee Williams','English',3.5
'Adventure','Richard Marquand','Harrison Ford','English',3.5
'Adventure','Richard Marquand','Mark Hamill','English',3.5
'Adventure','Richard Marquand','Billy Dee Williams','English',3.5
'Sci-Fi','Richard Marquand','Harrison Ford','English',3.5
'Sci-Fi','Richard Marquand','Mark Hamill','English',3.5
'Sci-Fi','Richard Marquand','Billy Dee Williams','English',3.5
'Action','Francis Ford Coppola','Marlon Brando','English',3.0
'Action','Francis Ford Coppola','Robert Duvall','English',3.0
'Action','Francis Ford Coppola','Frederic Forrest','English',3.0
'Drama','Francis Ford Coppola','Marlon Brando','English',3.0
'Drama','Francis Ford Coppola','Robert Duvall','English',3.0
'Drama','Francis Ford Coppola','Frederic Forrest','English',3.0
'War','Francis Ford Coppola','Marlon Brando','English',3.0
'War','Francis Ford Coppola','Robert Duvall','English',3.0
'War','Francis Ford Coppola','Frederic Forrest','English',3.0
'Action','Ridley Scott','Sigourney Weaver','English',2.5
'Action','Ridley Scott','Tom Skerritt','English',2.5
'Action','Ridley Scott','Harry Dean Stanton','English',2.5
'Horror','Ridley Scott','Sigourney Weaver','English',2.5
'Horror','Ridley Scott','Tom Skerritt','English',2.5
'Horror','Ridley Scott','Harry Dean Stanton','English',2.5
'Sci-Fi','Ridley Scott','Sigourney Weaver','English',2.5
'Sci-Fi','Ridley Scott','Tom Skerritt','English',2.5
'Sci-Fi','Ridley Scott','Harry Dean Stanton','English',2.5
'Action','Steven Spielberg','Richard Attenborough','English',3.5
'Action','Steven Spielberg','Jeff Goldblum','English',3.5
'Action','Steven Spielberg','Sam Neill','English',3.5
'Adventure','Steven Spielberg','Richard Attenborough','English',3.5
'Adventure','Steven Spielberg','Jeff Goldblum','English',3.5
'Adventure','Steven Spielberg','Sam Neill','English',3.5
'Sci-Fi','Steven Spielberg','Richard Attenborough','English',3.5
'Sci-Fi','Steven Spielberg','Jeff Goldblum','English',3.5
'Sci-Fi','Steven Spielberg','Sam Neill','English',3.5
'Adventure','Andrew Adamson','Mike Myers','English',4.5
'Adventure','Andrew Adamson','Eddie Murphy','English',4.5
'Adventure','Andrew Adamson','Cameron Diaz','English',4.5
'Animation','Andrew Adamson','Mike Myers','English',4.5
'Animation','Andrew Adamson','Eddie Murphy','English',4.5
'Animation','Andrew Adamson','Cameron Diaz','English',4.5
'Children','Andrew Adamson','Mike Myers','English',4.5
'Children','Andrew Adamson','Eddie Murphy','English',4.5
'Children','Andrew Adamson','Cameron Diaz','English',4.5
'Crime','Martin Scorsese','Robert De Niro','English',3.0
'Crime','Martin Scorsese','Ray Liotta','English',3.0
'Crime','Martin Scorsese','Joe Pesci','English',3.0
'Drama','Martin Scorsese','Robert De Niro','English',3.0
'Drama','Martin Scorsese','Ray Liotta','English',3.0
'Drama','Martin Scorsese','Joe Pesci','English',3.0
